timestamp,millis,accX,accY,accZ,gyroX,gyroY,gyroZ, loggingValueSpeed, loggingValueSteering
2024-12-20 10:49:41,107901, -0.06, 1.16, 10.12, -2.62, -2.56, -41.44, 4924, 4433
2024-12-20 10:49:41,107905, 0.39, 0.47, 10.38, -2.62, -2.56, -41.44, 4924, 4433
2024-12-20 10:49:41,107910, 1.05, 0.46, 9.93, -4.25, -3.37, -43.69, 4924, 4433
2024-12-20 10:49:41,107917, 1.05, 0.46, 9.93, -4.25, -3.37, -43.69, 4924, 4433
2024-12-20 10:49:41,107920, 0.47, -0.88, 9.37, -5.06, 1.44, -43.50, 4924, 4433
2024-12-20 10:49:41,107927, 0.47, -0.88, 9.37, -5.06, 1.44, -43.50, 4924, 4433
2024-12-20 10:49:41,107930, -0.01, -1.00, 9.51, -5.87, 7.37, -42.00, 4924, 4433
2024-12-20 10:49:41,107950, -0.01, -1.00, 9.51, -1.62, 5.44, -41.13, 4924, 4433
2024-12-20 10:49:41,107953, 0.45, 0.21, 9.64, -1.62, 5.44, -41.13, 4924, 4433
2024-12-20 10:49:41,107957, 0.45, 0.21, 9.64, -1.62, 5.44, -41.13, 4924, 4433
2024-12-20 10:49:41,107962, 0.65, -0.12, 9.62, -3.56, 3.00, -42.75, 4924, 4433
2024-12-20 10:49:41,107969, 0.65, -0.12, 9.62, -3.56, 3.00, -42.75, 4924, 4433
2024-12-20 10:49:41,107972, 0.53, 0.56, 9.08, -2.44, 1.81, -44.31, 4924, 4433
2024-12-20 10:49:41,107979, 0.53, 0.56, 9.08, -2.44, 1.81, -44.31, 4924, 4433
2024-12-20 10:49:41,107982, 0.55, 1.14, 9.52, 1.31, 1.12, -45.06, 4924, 4433
2024-12-20 10:49:41,108004, 0.25, -0.68, 9.68, -3.06, 2.25, -45.44, 4924, 4433
2024-12-20 10:49:41,108008, 0.25, -0.68, 9.68, -3.06, 2.25, -45.44, 4924, 4433
2024-12-20 10:49:41,108014, 0.54, -0.60, 8.83, 0.37, 1.56, -44.19, 4924, 4433
2024-12-20 10:49:41,108020, 0.54, -0.60, 8.83, 1.12, 1.94, -43.56, 4924, 4433
2024-12-20 10:49:41,108024, 0.51, -0.38, 8.41, 1.12, 1.94, -43.56, 4924, 4433
2024-12-20 10:49:41,108030, 0.51, -0.38, 8.41, 0.37, 3.87, -43.88, 4924, 4433
2024-12-20 10:49:41,108034, -0.45, 0.08, 10.03, 0.37, 3.87, -43.88, 4924, 4433
2024-12-20 10:49:41,108040, -0.45, 0.08, 10.03, 1.25, 1.31, -45.63, 4924, 4433
2024-12-20 10:49:41,108043, 0.70, 0.86, 9.77, 1.25, 1.31, -45.63, 4924, 4433
2024-12-20 10:49:41,108048, 0.70, 0.86, 9.77, 1.25, 1.31, -45.63, 4924, 4433
2024-12-20 10:49:41,108053, 0.84, 1.22, 9.99, 0.50, -0.88, -47.44, 4924, 4433
2024-12-20 10:49:41,108058, 0.84, 1.22, 9.99, 0.50, -0.88, -47.44, 4924, 4433
2024-12-20 10:49:41,108064, 0.67, 1.40, 9.56, -1.31, 2.31, -47.06, 4924, 4433
2024-12-20 10:49:41,108070, 0.67, 1.40, 9.56, -5.12, 5.00, -45.69, 4924, 4433
2024-12-20 10:49:41,108074, -0.07, -0.19, 8.91, -5.12, 5.00, -45.69, 4924, 4433
2024-12-20 10:49:41,108080, -0.07, -0.19, 8.91, -5.12, 5.00, -45.69, 4924, 4433
2024-12-20 10:49:41,108084, -0.10, -0.81, 9.31, -8.13, 5.37, -45.50, 4924, 4433
2024-12-20 10:49:41,108091, 0.55, -1.39, 9.25, -6.81, 1.87, -46.50, 4924, 4433
2024-12-20 10:49:41,108096, 0.55, -1.39, 9.25, -6.81, 1.87, -46.50, 4924, 4433
2024-12-20 10:49:41,108101, 0.45, -1.52, 9.58, -3.56, -0.31, -47.25, 4924, 4433
2024-12-20 10:49:41,108106, 0.45, -1.52, 9.58, -3.56, -0.31, -47.25, 4924, 4433
2024-12-20 10:49:41,108111, 0.75, -1.16, 8.97, -1.19, 0.13, -47.31, 4924, 4433
2024-12-20 10:49:41,108118, 0.75, -1.16, 8.97, -1.19, 0.13, -47.31, 4924, 4433
2024-12-20 10:49:41,108121, 0.93, -0.89, 8.82, 0.25, 0.13, -47.19, 4924, 4433
2024-12-20 10:49:41,108128, 0.93, -0.89, 8.82, 0.25, 0.13, -47.19, 4924, 4433
2024-12-20 10:49:41,108131, 1.27, -0.79, 8.78, 0.69, 2.19, -46.56, 4924, 4433
2024-12-20 10:49:41,108143, 1.27, -0.79, 8.78, -1.62, 5.69, -43.31, 4924, 4433
2024-12-20 10:49:41,108146, -0.16, -1.90, 10.20, -1.62, 5.69, -43.31, 4924, 4433
2024-12-20 10:49:41,108151, -0.16, -1.90, 10.20, 0.19, 4.56, -38.38, 4924, 4433
2024-12-20 10:49:41,108155, 1.36, -0.32, 10.14, 0.19, 4.56, -38.38, 4924, 4433
2024-12-20 10:49:41,108161, 1.36, -0.32, 10.14, 2.06, 1.31, -33.38, 4924, 4433
2024-12-20 10:49:41,108167, 1.43, -0.37, 9.33, 2.06, 1.31, -33.38, 4924, 4433
2024-12-20 10:49:41,108171, 1.43, -0.37, 9.33, -2.19, 5.44, -29.75, 4924, 4433
2024-12-20 10:49:41,108177, 0.45, -1.33, 8.71, -2.19, 5.44, -29.75, 4924, 4433
2024-12-20 10:49:41,108181, 0.45, -1.33, 8.71, -2.62, 7.81, -27.37, 4924, 4433
2024-12-20 10:49:41,108195, -0.93, -1.84, 9.74, -1.25, -0.44, -25.69, 4924, 4433
2024-12-20 10:49:41,108198, -0.25, -2.28, 9.30, -1.25, -0.44, -25.69, 4924, 4433
2024-12-20 10:49:41,108202, 0.35, -1.81, 8.84, -2.81, -6.56, -27.62, 4924, 4433
2024-12-20 10:49:41,108207, 0.35, -1.81, 8.84, -2.81, -6.56, -27.62, 4924, 4433
2024-12-20 10:49:41,108212, -0.08, -0.81, 9.36, 0.56, -6.12, -29.50, 4924, 4433
2024-12-20 10:49:41,108219, -0.08, -0.81, 9.36, 0.56, -6.12, -29.50, 4924, 4433
2024-12-20 10:49:41,108222, -0.65, -1.26, 9.89, 0.13, 0.00, -28.31, 4924, 4433
2024-12-20 10:49:41,108229, -0.65, -1.26, 9.89, 0.13, 0.00, -28.31, 4924, 4433
2024-12-20 10:49:41,108232, -0.06, -1.85, 9.77, -4.00, 1.00, -26.69, 4924, 4433
2024-12-20 10:49:41,108249, 0.07, -2.31, 9.40, -5.94, -0.69, -24.37, 4924, 4433
2024-12-20 10:49:41,108253, 0.45, -2.50, 9.04, -2.44, 0.13, -22.37, 4924, 4433
2024-12-20 10:49:41,108258, 0.45, -2.50, 9.04, -2.44, 0.13, -22.37, 4924, 4433
2024-12-20 10:49:41,108263, 0.09, -2.50, 9.38, -2.06, 2.00, -23.50, 4924, 4433
2024-12-20 10:49:41,108270, 0.09, -2.50, 9.38, -2.06, 2.00, -23.50, 4924, 4433
2024-12-20 10:49:41,108273, -0.79, -1.67, 9.68, 0.88, 4.44, -24.69, 4924, 4433
2024-12-20 10:49:41,108280, -0.79, -1.67, 9.68, 0.88, 4.44, -24.69, 4924, 4433
2024-12-20 10:49:41,108283, -0.60, -0.39, 9.31, 5.69, 2.81, -23.25, 4924, 4433
2024-12-20 10:49:41,108301, -0.60, -1.41, 9.89, -2.94, -0.50, -23.25, 4924, 4433
2024-12-20 10:49:41,108306, -0.60, -1.41, 9.89, -2.94, -0.50, -23.25, 4924, 4433
2024-12-20 10:49:41,108311, -0.48, -0.83, 10.25, -1.12, -0.37, -24.75, 4924, 4433
2024-12-20 10:49:41,108318, -0.48, -0.83, 10.25, -1.12, -0.37, -24.75, 4924, 4433
2024-12-20 10:49:41,108321, 0.35, -1.79, 8.54, -1.37, -2.62, -26.94, 4924, 4433
2024-12-20 10:49:41,108328, 0.35, -1.79, 8.54, -1.37, -2.62, -26.94, 4924, 4433
2024-12-20 10:49:41,108331, -0.36, -2.25, 9.16, -5.12, -0.81, -29.50, 4924, 4433
2024-12-20 10:49:41,108353, -0.36, -2.25, 9.16, -0.31, 1.56, -31.44, 4924, 4433
2024-12-20 10:49:41,108356, 0.06, -0.94, 9.42, -0.31, 1.56, -31.44, 4924, 4433
2024-12-20 10:49:41,108361, 0.06, -0.94, 9.42, -4.06, -1.94, -34.50, 4924, 4433
2024-12-20 10:49:41,108367, 0.06, -2.10, 9.34, -4.06, -1.94, -34.50, 4924, 4433
2024-12-20 10:49:41,108371, 0.06, -2.10, 9.34, -2.56, 2.87, -34.06, 4924, 4433
2024-12-20 10:49:41,108377, -0.57, -0.64, 9.67, -2.56, 2.87, -34.06, 4924, 4433
2024-12-20 10:49:41,108381, -0.57, -0.64, 9.67, 3.12, 4.06, -32.50, 4924, 4433
2024-12-20 10:49:41,108389, -0.42, 0.11, 9.02, 3.12, 4.06, -32.50, 4924, 4433
2024-12-20 10:49:41,108392, -0.82, -1.34, 9.48, -1.06, 1.37, -33.19, 4924, 4433
2024-12-20 10:49:41,108396, -0.82, -1.34, 9.48, -1.06, 1.37, -33.19, 4924, 4433
2024-12-20 10:49:41,108401, 0.07, -1.73, 10.08, -6.00, -2.00, -38.25, 4924, 4433
2024-12-20 10:49:41,108406, 0.07, -1.73, 10.08, -6.00, -2.00, -38.25, 4924, 4433
2024-12-20 10:49:41,108411, 0.88, -0.63, 8.59, 0.19, -4.19, -41.13, 4924, 4433
2024-12-20 10:49:41,108418, 0.88, -0.63, 8.59, 0.19, -4.19, -41.13, 4924, 4433
2024-12-20 10:49:41,108421, 0.47, -0.80, 9.05, 2.62, -2.37, -41.19, 4924, 4433
2024-12-20 10:49:41,108428, 0.47, -0.80, 9.05, 2.62, -2.37, -41.19, 4924, 4433
2024-12-20 10:49:41,108431, 0.47, -0.37, 8.93, -0.44, 3.25, -42.75, 4924, 4433
2024-12-20 10:49:41,108440, 0.47, -0.37, 8.93, -0.62, 6.50, -44.19, 4924, 4433
2024-12-20 10:49:41,108443, 0.47, 0.23, 9.58, -0.62, 6.50, -44.19, 4924, 4433
2024-12-20 10:49:41,108447, 0.47, 0.23, 9.58, -0.62, 6.50, -44.19, 4924, 4433
2024-12-20 10:49:41,108452, 0.62, -0.53, 10.08, -4.00, 4.19, -46.13, 4924, 4433
2024-12-20 10:49:41,108457, 0.62, -0.53, 10.08, -4.00, 4.19, -46.13, 4924, 4433
2024-12-20 10:49:41,108462, -0.51, -1.33, 10.60, -7.25, 5.37, -46.81, 4924, 4433
2024-12-20 10:49:41,108469, -0.51, -1.33, 10.60, -7.25, 5.37, -46.81, 4924, 4433
2024-12-20 10:49:41,108472, 0.42, 0.15, 8.16, -3.31, 4.19, -48.00, 4924, 4433
2024-12-20 10:49:41,108479, 0.42, 0.15, 8.16, -3.31, 4.19, -48.00, 4924, 4433
2024-12-20 10:49:41,108482, 0.99, 0.54, 7.75, -0.50, -1.06, -50.31, 4924, 4433
2024-12-20 10:49:41,108494, 0.35, 0.09, 8.60, -2.25, 0.00, -54.19, 4924, 4433
2024-12-20 10:49:41,108498, 0.35, 0.09, 8.60, -2.25, 0.00, -54.19, 4924, 4433
2024-12-20 10:49:41,108503, 0.82, 0.03, 8.77, -5.00, 3.06, -59.44, 4924, 4433
2024-12-20 10:49:41,108508, 0.82, 0.03, 8.77, -5.00, 3.06, -59.44, 4924, 4433
2024-12-20 10:49:41,108513, 0.53, -0.90, 10.15, -5.19, 3.94, -64.50, 4924, 4433
2024-12-20 10:49:41,108520, 0.53, -0.90, 10.15, -5.19, 3.94, -64.50, 4924, 4433
2024-12-20 10:49:41,108523, -0.53, -0.63, 11.58, -5.25, 8.19, -65.94, 4924, 4433
2024-12-20 10:49:41,108530, -0.53, -0.63, 11.58, -5.25, 8.19, -65.94, 4924, 4433
2024-12-20 10:49:41,108533, 1.26, -0.17, 10.06, -2.87, 5.94, -65.19, 4924, 4433
2024-12-20 10:49:41,108546, 1.81, -0.38, 9.29, -2.87, -0.56, -66.12, 4924, 4433
2024-12-20 10:49:41,108551, 1.81, -0.38, 9.29, -2.94, 3.19, -69.06, 4924, 4433
2024-12-20 10:49:41,108556, 0.51, 0.30, 8.79, -2.94, 3.19, -69.06, 4924, 4433
2024-12-20 10:49:41,108561, -0.12, 0.16, 8.41, -1.81, 5.75, -73.56, 4924, 4433
2024-12-20 10:49:41,108568, -0.12, 0.16, 8.41, -1.81, 5.75, -73.56, 4924, 4433
2024-12-20 10:49:41,108571, 0.02, -0.08, 8.11, -3.44, 3.69, -77.44, 4924, 4433
2024-12-20 10:49:41,108578, 0.02, -0.08, 8.11, -3.44, 3.69, -77.44, 4924, 4433
2024-12-20 10:49:41,108581, 0.48, 0.98, 10.13, -3.81, -0.31, -79.06, 4924, 4433
2024-12-20 10:49:41,108598, 0.48, 0.98, 10.13, -1.94, -3.06, -77.62, 4924, 4433
2024-12-20 10:49:41,108601, 0.96, 0.94, 9.90, -7.87, 2.12, -69.62, 4924, 4433
2024-12-20 10:49:41,108605, 1.10, -0.45, 9.23, -7.87, 2.12, -69.62, 4924, 4433
2024-12-20 10:49:41,108611, 1.10, -0.45, 9.23, -7.87, 2.12, -69.62, 4924, 4433
2024-12-20 10:49:41,108617, -0.09, -1.24, 9.87, -7.87, 2.12, -69.62, 4924, 4433
2024-12-20 10:49:41,108621, -0.09, -1.24, 9.87, -4.62, 4.50, -65.50, 4924, 4433
2024-12-20 10:49:41,108627, 1.24, -0.78, 8.81, -4.62, 4.50, -65.50, 4924, 4433
2024-12-20 10:49:41,108631, 1.24, -0.78, 8.81, -3.44, 0.56, -60.69, 4924, 4433
2024-12-20 10:49:41,108650, 1.27, -1.11, 9.19, -3.44, 0.56, -60.69, 4924, 4433
2024-12-20 10:49:41,108652, 0.57, 0.18, 9.16, -0.19, 3.25, -42.81, 4924, 4433
2024-12-20 10:49:41,108656, 0.57, 0.18, 9.16, -0.19, 3.25, -42.81, 4924, 4433
2024-12-20 10:49:41,108662, 1.25, -0.49, 9.27, -0.19, 3.25, -42.81, 4924, 4433
2024-12-20 10:49:41,108668, 1.25, -0.49, 9.27, -0.19, 3.25, -42.81, 4924, 4433
2024-12-20 10:49:41,108672, 0.99, -0.93, 10.19, -3.56, 0.13, -37.94, 4924, 4433
2024-12-20 10:49:41,108678, 0.99, -0.93, 10.19, -3.56, 0.13, -37.94, 4924, 4433
2024-12-20 10:49:41,108682, 1.46, -0.27, 9.93, -2.37, 0.75, -33.69, 4924, 4433
2024-12-20 10:49:41,108703, 1.46, -0.27, 9.93, -1.56, 3.75, -28.87, 4924, 4433
2024-12-20 10:49:41,108706, 0.87, -1.50, 8.85, -1.56, 3.75, -28.87, 4924, 4433
2024-12-20 10:49:41,108711, 0.87, -1.50, 8.85, 1.62, 2.31, -28.25, 4924, 4433
2024-12-20 10:49:41,108717, 0.47, -1.16, 9.46, 1.62, 2.31, -28.25, 4924, 4433
2024-12-20 10:49:41,108721, 0.47, -1.16, 9.46, 0.06, 1.50, -27.56, 4924, 4433
2024-12-20 10:49:41,108727, 1.32, -0.28, 9.38, 0.06, 1.50, -27.56, 4924, 4433
2024-12-20 10:49:42,108731, 1.32, -0.28, 9.38, -2.44, 3.94, -25.81, 4924, 4433
2024-12-20 10:49:42,108737, 0.16, -1.80, 10.40, -2.44, 3.94, -25.81, 4924, 4433
2024-12-20 10:49:42,108741, 0.16, -1.80, 10.40, 2.06, 1.37, -23.56, 4924, 4433
2024-12-20 10:49:42,108745, -0.20, -1.20, 9.55, 2.06, 1.37, -23.56, 4924, 4433
2024-12-20 10:49:42,108750, -0.20, -1.20, 9.55, 3.87, -1.62, -21.31, 4924, 4433
2024-12-20 10:49:42,108755, 0.64, -0.09, 8.19, 3.87, -1.62, -21.31, 4924, 4433
2024-12-20 10:49:42,108761, 0.64, -0.09, 8.19, 0.31, 0.37, -20.75, 4924, 4433
2024-12-20 10:49:42,108767, 0.50, 0.09, 8.54, 0.31, 0.37, -20.75, 4924, 4433
2024-12-20 10:49:42,108771, 0.50, 0.09, 8.54, -2.00, -0.62, -22.19, 4924, 4433
2024-12-20 10:49:42,108777, 0.11, -0.09, 9.11, -2.00, -0.62, -22.19, 4924, 4433
2024-12-20 10:49:42,108781, 0.11, -0.09, 9.11, -2.62, -1.31, -23.87, 4924, 4433
2024-12-20 10:49:42,108790, 0.50, -0.45, 8.84, -2.62, -1.31, -23.87, 4924, 4433
2024-12-20 10:49:42,108792, 0.36, -0.96, 9.69, -1.12, 0.13, -25.19, 4924, 4433
2024-12-20 10:49:42,108796, 0.36, -0.96, 9.69, -1.12, 0.13, -25.19, 4924, 4433
2024-12-20 10:49:42,108801, 0.36, -0.96, 9.69, 0.06, -1.00, -26.87, 4924, 4433
2024-12-20 10:49:42,108806, 0.03, -0.42, 10.63, 0.06, -1.00, -26.87, 4924, 4433
2024-12-20 10:49:42,108811, 0.03, -0.42, 10.63, -1.37, -1.75, -29.25, 4924, 4433
2024-12-20 10:49:42,108818, 1.63, 0.19, 9.35, -1.37, -1.75, -29.25, 4924, 4433
2024-12-20 10:49:42,108822, 1.45, 0.15, 8.54, -0.88, 2.81, -28.69, 4924, 4433
2024-12-20 10:49:42,108828, 1.45, 0.15, 8.54, -0.88, 2.81, -28.69, 4924, 4433
2024-12-20 10:49:42,108832, 0.79, 0.48, 8.39, 0.62, 5.31, -24.69, 4924, 4433
2024-12-20 10:49:42,108843, 0.79, 0.48, 8.39, -3.06, 1.12, -23.56, 4924, 4433
2024-12-20 10:49:42,108846, 0.86, -0.08, 8.73, -3.06, 1.12, -23.56, 4924, 4433
2024-12-20 10:49:42,108850, 0.86, -0.08, 8.73, -3.06, 1.12, -23.56, 4924, 4433
2024-12-20 10:49:42,108855, 1.59, -0.69, 9.08, -4.50, -1.69, -25.06, 4924, 4433
2024-12-20 10:49:42,108861, 1.59, -0.69, 9.08, -4.50, -1.69, -25.06, 4924, 4433
2024-12-20 10:49:42,108867, 1.03, -0.41, 10.47, 0.31, -0.06, -25.87, 4924, 4433
2024-12-20 10:49:42,108871, 1.03, -0.41, 10.47, 1.69, -0.25, -25.00, 4924, 4433
2024-12-20 10:49:42,108877, 0.90, 0.32, 10.48, 1.69, -0.25, -25.00, 4924, 4433
2024-12-20 10:49:42,108881, 0.90, 0.32, 10.48, -0.88, 0.37, -24.06, 4924, 4433
2024-12-20 10:49:42,108895, 1.34, 0.53, 8.43, -0.88, 0.37, -24.06, 4924, 4433
2024-12-20 10:49:42,108897, 0.57, 0.56, 9.04, -0.19, 4.00, -23.87, 4924, 4433
2024-12-20 10:49:42,108901, 0.57, 0.56, 9.04, 1.37, 2.81, -24.56, 4924, 4433
2024-12-20 10:49:42,108906, 0.00, 1.04, 9.73, 1.37, 2.81, -24.56, 4924, 4433
2024-12-20 10:49:42,108911, 0.00, 1.04, 9.73, -2.56, 1.25, -25.37, 4924, 4433
2024-12-20 10:49:42,108918, 0.98, 1.31, 9.07, -2.56, 1.25, -25.37, 4924, 4433
2024-12-20 10:49:42,108922, 0.98, 1.31, 9.07, -1.62, 4.44, -24.94, 4924, 4433
2024-12-20 10:49:42,108928, 0.38, -1.01, 9.44, -1.62, 4.44, -24.94, 4924, 4433
2024-12-20 10:49:42,108932, 0.38, -1.01, 9.44, 4.25, 3.50, -24.37, 4924, 4433
2024-12-20 10:49:42,108948, -0.35, 0.72, 10.60, 2.44, -0.13, -24.25, 4924, 4433
2024-12-20 10:49:42,108951, 0.30, 2.34, 9.72, -2.44, -1.44, -26.19, 4924, 4433
2024-12-20 10:49:42,108955, -0.41, 1.39, 9.69, -2.44, -1.44, -26.19, 4924, 4433
2024-12-20 10:49:42,108961, -0.41, 1.39, 9.69, -5.00, -5.00, -29.87, 4924, 4433
2024-12-20 10:49:42,108967, -0.15, 0.65, 9.52, -5.00, -5.00, -29.87, 4924, 4433
2024-12-20 10:49:42,108971, -0.15, 0.65, 9.52, -4.94, -5.87, -30.50, 4924, 4433
2024-12-20 10:49:42,108977, 0.71, 0.14, 8.11, -4.94, -5.87, -30.50, 4924, 4433
2024-12-20 10:49:42,108981, 0.71, 0.14, 8.11, -2.87, -0.13, -27.44, 4924, 4433
2024-12-20 10:49:42,109000, 1.13, -0.34, 7.83, -2.87, -0.13, -27.44, 4924, 4433
2024-12-20 10:49:42,109002, 0.01, 1.04, 10.22, 0.50, 6.87, -20.69, 4924, 4433
2024-12-20 10:49:42,109006, 0.01, 1.04, 10.22, 0.50, 6.87, -20.69, 4924, 4433
2024-12-20 10:49:42,109012, 0.01, 1.04, 10.22, -1.00, 4.44, -19.62, 4924, 4433
2024-12-20 10:49:42,109018, 0.00, 1.45, 10.69, -1.00, 4.44, -19.62, 4924, 4433
2024-12-20 10:49:42,109022, 0.00, 1.45, 10.69, -2.44, 0.37, -22.56, 4924, 4433
2024-12-20 10:49:42,109028, 0.30, 1.38, 10.29, -2.44, 0.37, -22.56, 4924, 4433
2024-12-20 10:49:42,109032, 0.30, 1.38, 10.29, -3.44, -2.81, -26.06, 4924, 4433
2024-12-20 10:49:42,109053, 0.44, 0.45, 7.91, -1.75, 0.31, -23.50, 4924, 4433
2024-12-20 10:49:42,109056, 0.58, 0.53, 8.47, -1.75, 0.31, -23.50, 4924, 4433
2024-12-20 10:49:42,109061, 0.58, 0.53, 8.47, -0.50, -0.44, -19.44, 4924, 4433
2024-12-20 10:49:42,109067, -0.21, 1.31, 10.13, -0.50, -0.44, -19.44, 4924, 4433
2024-12-20 10:49:42,109071, -0.21, 1.31, 10.13, -6.44, -0.94, -15.81, 4924, 4433
2024-12-20 10:49:42,109077, 0.13, 1.50, 10.24, -6.44, -0.94, -15.81, 4924, 4433
2024-12-20 10:49:42,109081, 0.13, 1.50, 10.24, -9.69, -0.56, -15.31, 4924, 4433
2024-12-20 10:49:42,109087, -0.10, 0.08, 9.37, -9.69, -0.56, -15.31, 4924, 4433
2024-12-20 10:49:42,109091, -0.10, 0.08, 9.37, -5.56, -1.25, -13.44, 4924, 4433
2024-12-20 10:49:42,109095, 0.17, -0.61, 8.96, -5.56, -1.25, -13.44, 4924, 4433
2024-12-20 10:49:42,109100, 0.17, -0.61, 8.96, -5.56, -1.25, -13.44, 4924, 4433
2024-12-20 10:49:42,109105, 0.50, -1.26, 8.90, -0.81, -0.62, -8.50, 4924, 4433
2024-12-20 10:49:42,109110, 0.50, -1.26, 8.90, -0.81, -0.62, -8.50, 4924, 4433
2024-12-20 10:49:42,109116, 0.36, -2.19, 9.01, 1.00, 1.50, -2.75, 4924, 4433
2024-12-20 10:49:42,109121, 0.36, -2.19, 9.01, 6.50, 3.50, 1.25, 4924, 4433
2024-12-20 10:49:42,109126, 0.26, -2.31, 9.67, 6.50, 3.50, 1.25, 4924, 4433
2024-12-20 10:49:42,109131, 0.26, -2.31, 9.67, 12.94, 4.81, 1.62, 4924, 4433
2024-12-20 10:49:42,109140, 0.67, -1.18, 9.53, 12.94, 4.81, 1.62, 4924, 4433
2024-12-20 10:49:42,109142, -0.12, 2.37, 10.27, 8.56, 6.06, -3.12, 4924, 4433
2024-12-20 10:49:42,109146, -0.12, 2.37, 10.27, 8.56, 6.06, -3.12, 4924, 4433
2024-12-20 10:49:42,109151, -0.12, 2.37, 10.27, -2.44, 2.19, -12.00, 4924, 4433
2024-12-20 10:49:42,109156, -0.05, 1.52, 9.29, -2.44, 2.19, -12.00, 4924, 4433
2024-12-20 10:49:42,109162, -0.05, 1.52, 9.29, -7.62, -1.00, -19.12, 4924, 4433
2024-12-20 10:49:42,109168, 0.07, 0.60, 8.39, -7.62, -1.00, -19.12, 4924, 4433
2024-12-20 10:49:42,109172, 0.07, 0.60, 8.39, -11.63, -3.25, -21.87, 4924, 4433
2024-12-20 10:49:42,109178, -0.26, -1.01, 8.86, -11.63, -3.25, -21.87, 4924, 4433
2024-12-20 10:49:42,109182, -0.26, -1.01, 8.86, -18.00, -4.31, -25.06, 4924, 4433
2024-12-20 10:49:42,109193, 0.46, -4.18, 9.42, -11.38, -1.31, -26.19, 4924, 4433
2024-12-20 10:49:42,109196, 1.02, -5.15, 8.75, -11.38, -1.31, -26.19, 4924, 4433
2024-12-20 10:49:42,109201, 1.02, -5.15, 8.75, -11.38, -1.31, -26.19, 4924, 4433
2024-12-20 10:49:42,109205, 0.48, -4.51, 9.58, -0.25, 3.75, -24.25, 4924, 4433
2024-12-20 10:49:42,109211, 0.48, -4.51, 9.58, -0.25, 3.75, -24.25, 4924, 4433
2024-12-20 10:49:42,109216, 0.29, -1.65, 10.06, 6.19, 2.75, -22.69, 4924, 4433
2024-12-20 10:49:42,109221, 0.29, -1.65, 10.06, 6.94, 1.37, -24.06, 4924, 4433
2024-12-20 10:49:42,109226, 0.47, -0.30, 10.02, 6.94, 1.37, -24.06, 4924, 4433
2024-12-20 10:49:42,109231, 0.47, -0.30, 10.02, 1.56, 0.94, -25.12, 4924, 4433
2024-12-20 10:49:42,109245, 0.67, 0.00, 9.23, 1.56, 0.94, -25.12, 4924, 4433
2024-12-20 10:49:42,109247, 0.74, -0.61, 8.56, -3.69, 1.06, -25.87, 4924, 4433
2024-12-20 10:49:42,109252, 0.74, -0.61, 8.56, -3.69, 1.06, -25.87, 4924, 4433
2024-12-20 10:49:42,109256, 0.42, -2.12, 8.84, -6.56, 0.50, -25.06, 4924, 4433
2024-12-20 10:49:42,109262, 0.42, -2.12, 8.84, -8.75, -1.69, -23.50, 4924, 4433
2024-12-20 10:49:42,109268, 0.68, -3.50, 9.32, -8.75, -1.69, -23.50, 4924, 4433
2024-12-20 10:49:42,109272, 0.68, -3.50, 9.32, -4.06, -1.31, -20.00, 4924, 4433
2024-12-20 10:49:42,109279, 1.18, -4.20, 9.05, -4.06, -1.31, -20.00, 4924, 4433
2024-12-20 10:49:42,109282, 1.18, -4.20, 9.05, 3.81, 1.81, -14.81, 4924, 4433
2024-12-20 10:49:42,109298, 1.25, -3.18, 9.62, 6.12, 3.81, -10.75, 4924, 4433
2024-12-20 10:49:42,109301, 0.08, -0.77, 10.09, 6.12, 3.81, -10.75, 4924, 4433
2024-12-20 10:49:42,109305, 0.40, -0.37, 9.01, 2.94, 1.12, -8.25, 4924, 4433
2024-12-20 10:49:42,109310, 0.40, -0.37, 9.01, 2.94, 1.12, -8.25, 4924, 4433
2024-12-20 10:49:42,109316, -0.32, -0.64, 8.89, 0.50, -0.06, -6.69, 4924, 4433
2024-12-20 10:49:42,109321, -0.32, -0.64, 8.89, -1.00, -4.19, -6.00, 4924, 4433
2024-12-20 10:49:42,109326, -0.22, 0.01, 9.64, -1.00, -4.19, -6.00, 4924, 4433
2024-12-20 10:49:42,109331, -0.22, 0.01, 9.64, -4.50, -5.81, -4.31, 4924, 4433
2024-12-20 10:49:42,109350, 0.70, -0.84, 8.37, -4.50, -5.81, -4.31, 4924, 4433
2024-12-20 10:49:42,109352, 0.69, -1.28, 8.67, -2.25, 1.56, 2.50, 4924, 4433
2024-12-20 10:49:42,109356, 0.00, -0.59, 10.04, -2.25, 1.56, 2.50, 4924, 4433
2024-12-20 10:49:42,109362, 0.00, -0.59, 10.04, -3.37, -0.44, 4.94, 4924, 4433
2024-12-20 10:49:42,109368, 0.02, -1.48, 9.78, -3.37, -0.44, 4.94, 4924, 4433
2024-12-20 10:49:42,109372, 0.02, -1.48, 9.78, -1.06, -1.12, 6.44, 4924, 4433
2024-12-20 10:49:42,109378, 0.89, -1.13, 8.87, -1.06, -1.12, 6.44, 4924, 4433
2024-12-20 10:49:42,109382, 0.89, -1.13, 8.87, 1.25, 3.19, 7.19, 4924, 4433
2024-12-20 10:49:42,109403, 0.04, -0.58, 9.75, 0.37, -0.69, 7.62, 4924, 4433
2024-12-20 10:49:42,109406, 0.24, -0.28, 8.52, 0.37, -0.69, 7.62, 4924, 4433
